Id,school_raw,school_short,purpose,차수,n_samples,length_m,sinuosity,slope_mean,slope_max,slope_pct_over_5deg,slope_pct_over_10deg,elevation_gain_m,dem_min_m,dem_max_m
22,세천초등학교,세천초,하교,1,65,640.9783765636485,3.19772076061599,5.826400279998779,17.283231735229492,36.92307692307693,32.30769230769231,4.876716613769531,72.84803771972656,87.5093994140625
23,세천초등학교,세천초,하교,1,14,137.82316948651757,1.0063128678609141,1.7789546251296997,3.139798402786255,0.0,0.0,1.9437255859375,73.14338684082031,75.08711242675781
24,세천초등학교,세천초,하교,2,495,4941.748400382533,1.2402967568294272,2.7972872257232666,14.672895431518555,12.121212121212121,1.2121212121212122,81.901611328125,70.07711791992188,138.44375610351562
25,세천초등학교,세천초,하교,2,514,5130.508629189622,1.1440026203553941,2.477386474609375,14.672895431518555,9.33852140077821,0.9727626459143969,61.476844787597656,64.3221206665039,138.44375610351562
26,세천초등학교,세천초,하교,2,154,1538.946620661329,2.0184287959181404,2.4346518516540527,11.252423286437988,12.337662337662337,1.2987012987012987,19.196521759033203,59.443504333496094,70.18647003173828
27,세천초등학교,세천초,하교,2,61,605.68250556738,1.4727401790471109,1.5636191368103027,3.46488881111145,0.0,0.0,0.4802665710449219,57.4287109375,69.54149627685547
28,세천초등학교,세천초,하교,2,68,673.9748089773884,1.5270553013318653,1.4885402917861938,4.197251796722412,0.0,0.0,2.964527130126953,54.53907012939453,58.73866653442383
29,세천초등학교,세천초,하교,2,49,489.7651659879307,1.2705985877735753,1.0609891414642334,1.815425992012024,0.0,0.0,1.8340988159179688,52.92221450805664,55.068336486816406
30,세천초등학교,세천초,하교,2,57,565.7564002312895,1.6152628671695226,1.5639066696166992,7.216338634490967,10.526315789473683,0.0,6.909629821777344,52.49235916137695,56.16582107543945
31,세천초등학교,세천초,하교,2,32,311.6346925158048,1.253520021534242,2.1751155853271484,4.696751117706299,0.0,0.0,4.148136138916016,55.90302658081055,58.86424255371094
32,세천초등학교,세천초,하교,2,638,6376.82562332238,1.3142364845673584,2.3178210258483887,13.008039474487305,7.993730407523511,0.4702194357366771,94.54879760742188,57.37428665161133,138.48541259765625
1,신탄진용정초등학교 ?,신탄진용정초,등교,1,807,8060.6969253401785,1.481985468700003,5.868566513061523,22.94361686706543,40.14869888475837,21.685254027261465,200.55960083007812,42.23670959472656,165.07562255859375
2,신탄진용정초등학교 ?,신탄진용정초,등교,1,172,1715.6891372620087,1.2845361595189317,4.739492893218994,17.56292152404785,36.04651162790697,8.13953488372093,15.452659606933594,66.03681945800781,107.33104705810547
3,신탄진용정초등학교 ?,신탄진용정초,등교,1,50,492.1343759147033,1.1901712523763355,2.6069650650024414,6.975844860076904,10.0,0.0,0.9395065307617188,55.789955139160156,66.03681945800781
4,신탄진용정초등학교 ?,신탄진용정초,등교,1,119,1184.404170876832,1.5496613873421452,1.7792927026748657,7.073399066925049,5.88235294117647,0.0,5.2999725341796875,42.04146957397461,56.17350387573242
5,신탄진용정초등학교 ?,신탄진용정초,등교,1,53,523.2344570481627,1.0626176531797007,1.6556591987609863,4.891231060028076,0.0,0.0,13.101470947265625,44.93864059448242,58.016929626464844
6,신탄진용정초등학교 ?,신탄진용정초,등교,1,546,5457.045845485844,1.372687713140384,6.392826080322266,22.0806827545166,43.58974358974359,28.93772893772894,174.57493591308594,42.175315856933594,165.07562255859375
1,신탄진용정초등학교 ?,신탄진용정초,하교,2,308,3073.18806966954,1.4830089507084978,9.342897415161133,22.94361686706543,74.02597402597402,48.701298701298704,139.12631225585938,42.216312408447266,165.08509826660156
2,신탄진용정초등학교 ?,신탄진용정초,하교,2,239,2380.140421768888,1.1269656201539804,2.5396080017089844,18.30914878845215,5.857740585774058,2.092050209205021,43.97196578979492,48.57400894165039,85.07608032226562
3,신탄진용정초등학교 ?,신탄진용정초,하교,2,171,1707.6386279770536,1.692155999374206,1.7630497217178345,6.202160835266113,4.093567251461988,0.0,16.139530181884766,42.045597076416016,58.016929626464844
4,신탄진용정초등학교 ?,신탄진용정초,하교,2,203,2022.1941557856262,1.1654869541552215,4.394721508026123,15.242659568786621,33.004926108374384,6.896551724137931,61.55530548095703,55.789955139160156,107.46704864501953
5,신탄진용정초등학교 ?,신탄진용정초,하교,2,798,7975.7932668180665,1.474763386474757,6.209574222564697,24.565656661987305,42.98245614035088,25.438596491228072,199.97113037109375,42.216312408447266,165.08509826660156
1,진잠초등학교,진잠초,등교,1,321,3203.2363361817365,2.1596244304972854,4.4510884284973145,14.609893798828125,30.8411214953271,10.903426791277258,63.38575744628906,78.99710083007812,127.667236328125
2,진잠초등학교,진잠초,등교,1,267,2664.85758933077,1.100813847755952,4.133909702301025,25.438060760498047,25.468164794007492,8.239700374531834,36.689537048339844,102.74787139892578,127.42310333251953
3,진잠초등학교,진잠초,등교,1,112,1115.776546990747,4.03002659781417,3.5203311443328857,11.525276184082031,14.285714285714285,2.6785714285714284,12.933448791503906,123.8429183959961,135.948486328125
4,진잠초등학교,진잠초,등교,1,585,5845.808162389294,2.398397611402354,4.4007086753845215,25.438060760498047,29.059829059829063,9.914529914529915,57.206321716308594,79.00643920898438,127.77294158935547
1,진잠초등학교,진잠초,하교,2,585,5845.808162389294,2.398397611402354,4.4007086753845215,25.438060760498047,29.059829059829063,9.914529914529915,57.206321716308594,79.00643920898438,127.77294158935547
2,진잠초등학교,진잠초,하교,2,585,5845.808162389294,2.398397611402354,4.4007086753845215,25.438060760498047,29.059829059829063,9.914529914529915,57.206321716308594,79.00643920898438,127.77294158935547
2,진잠초등학교,진잠초,하교,3,267,2664.85758933077,1.100813847755952,4.133909702301025,25.438060760498047,25.468164794007492,8.239700374531834,36.689537048339844,102.74787139892578,127.42310333251953
1,진잠초등학교,진잠초,하교,3,321,3203.2363361817365,2.1596244304972854,4.4510884284973145,14.609893798828125,30.8411214953271,10.903426791277258,63.38575744628906,78.99710083007812,127.667236328125
3,진잠초등학교,진잠초,하교,3,587,5868.093925512508,2.650289550979728,4.284731388092041,26.773183822631836,29.131175468483818,10.221465076660987,101.34149932861328,78.99710083007812,127.667236328125
2,대전원신흥초등학교 ?,대전원신흥초 복용분교장,하교,2,470,4699.409605571796,1.8069676049078858,1.667027235031128,14.692299842834473,5.74468085106383,1.4893617021276597,54.2889518737793,45.29745101928711,68.31752014160156
1,대전원신흥초등학교 ?,대전원신흥초 복용분교장,등교,1,338,3376.517398875665,1.5436695903151818,1.4857522249221802,16.505704879760742,5.325443786982249,2.0710059171597637,41.847686767578125,41.186614990234375,67.29663848876953
2,대전원신흥초등학교 ?,대전원신흥초 복용분교장,하교,1,338,3376.517398875665,1.5436695903151818,1.4857522249221802,16.505704879760742,5.325443786982249,2.0710059171597637,41.847686767578125,41.186614990234375,67.29663848876953
1,대전원신흥초등학교 ?,대전원신흥초 복용분교장,등교,2,359,3587.22446311365,1.3793218596425705,1.511263132095337,16.505704879760742,5.2924791086350975,1.9498607242339834,42.58574676513672,41.18463134765625,67.29663848876953
